2025-07-08 02:10:25,627 || INFO || JID set to: worker@localhost/ZpquB--4
2025-07-08 18:20:09,573 || ERROR || Task was destroyed but it is pending!
task: <Task cancelling name='Task-27' coro=<CyclicBehaviour._start() running at D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py:140> wait_for=<Future pending cb=[Task.task_wakeup()]> cb=[gather.<locals>._done_callback() at C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py:820]>
2025-07-08 18:20:09,574 || ERROR || Exception running behaviour CyclicBehaviour/HandleFinancialNewsRequest: Event loop is closed
2025-07-08 18:20:09,574 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\financial_news_agent.py", line 45, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 18:20:09,574 || INFO || Killing behavior CyclicBehaviour/HandleFinancialNewsRequest with exit code: Event loop is closed
2025-07-08 18:20:09,574 || INFO || Killing behavior CyclicBehaviour/HandleFinancialNewsRequest with exit code: None
2025-07-08 18:20:09,574 || ERROR || Exception running behaviour CyclicBehaviour/HandleSentimentRequest: Event loop is closed
2025-07-08 18:20:09,574 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\newsag.py", line 45, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 18:20:09,575 || INFO || Killing behavior CyclicBehaviour/HandleSentimentRequest with exit code: Event loop is closed
2025-07-08 18:20:09,575 || INFO || Killing behavior CyclicBehaviour/HandleSentimentRequest with exit code: None
2025-07-08 18:20:09,575 || ERROR || Exception running behaviour CyclicBehaviour/ReceiveWorkerResponse: Event loop is closed
2025-07-08 18:20:09,575 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\manager.py", line 111, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 18:20:09,575 || INFO || Killing behavior CyclicBehaviour/ReceiveWorkerResponse with exit code: Event loop is closed
2025-07-08 18:20:09,575 || INFO || Killing behavior CyclicBehaviour/ReceiveWorkerResponse with exit code: None
2025-07-08 18:20:09,575 || ERROR || Exception running behaviour CyclicBehaviour/HandleStockPriceRequest: Event loop is closed
2025-07-08 18:20:09,575 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\stockpriceag.py", line 47, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 18:20:09,575 || INFO || Killing behavior CyclicBehaviour/HandleStockPriceRequest with exit code: Event loop is closed
2025-07-08 18:20:09,575 || INFO || Killing behavior CyclicBehaviour/HandleStockPriceRequest with exit code: None
2025-07-08 18:20:09,576 || ERROR || Exception running behaviour CyclicBehaviour/HandlePortfolioAnalysisRequest: Event loop is closed
2025-07-08 18:20:09,576 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\portfolio_analysis_agent.py", line 48, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 18:20:09,576 || INFO || Killing behavior CyclicBehaviour/HandlePortfolioAnalysisRequest with exit code: Event loop is closed
2025-07-08 18:20:09,576 || INFO || Killing behavior CyclicBehaviour/HandlePortfolioAnalysisRequest with exit code: None
2025-07-08 18:20:09,576 || ERROR || Exception running behaviour CyclicBehaviour/HandleHistoricalDataRequest: Event loop is closed
2025-07-08 18:20:09,576 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\historical_data_agent.py", line 46, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 18:20:09,576 || INFO || Killing behavior CyclicBehaviour/HandleHistoricalDataRequest with exit code: Event loop is closed
2025-07-08 18:20:09,576 || INFO || Killing behavior CyclicBehaviour/HandleHistoricalDataRequest with exit code: None
2025-07-08 18:20:37,363 || INFO || JID set to: stock_worker@localhost/rS7LjfLf
2025-07-08 18:20:37,365 || INFO || [StockPriceAgent] Agent stock_worker@localhost starting...
2025-07-08 18:20:37,368 || INFO || JID set to: sentiment_worker@localhost/DTGsQz8u
2025-07-08 18:20:37,369 || INFO || JID set to: portfolio_worker@localhost/96iEf_us
2025-07-08 18:20:37,369 || INFO || JID set to: historical_data_worker@localhost/Z3qZSY5u
2025-07-08 18:20:37,369 || INFO || JID set to: financial_news_worker@localhost/z5wQCOXV
2025-07-08 18:20:37,372 || INFO || [PortfolioAnalysisAgent] Presence set to available.
2025-07-08 18:20:37,372 || INFO || [PortfolioAnalysisAgent] Service registered.
2025-07-08 18:20:37,372 || INFO || [HistoricalDataAgent] Agent historical_data_worker@localhost setup initiated.
2025-07-08 18:20:37,373 || INFO || [HistoricalDataAgent] Presence set to available.
2025-07-08 18:20:37,373 || INFO || [HistoricalDataAgent] Service registered.
2025-07-08 18:20:37,373 || INFO || [FinancialNewsAgent] Agent financial_news_worker@localhost initialized.
2025-07-08 18:20:37,373 || INFO || [FinancialNewsAgent] Presence set to available.
2025-07-08 18:20:37,373 || INFO || [FinancialNewsAgent] Service registered.
2025-07-08 18:20:40,484 || INFO || JID set to: manager@localhost/EbXI4mcF
2025-07-08 18:20:40,490 || INFO || Killing behavior OneShotBehaviour/SimulateClientRequest with exit code: None
2025-07-08 18:20:40,825 || INFO || [PortfolioAnalysisAgent] Received request: {'protocol': 'finance_mcp', 'version': '1.0', 'type': 'subtask_request', 'task_id': 'req_001_analyze_portfolio', 'parent_task': 'req_001', 'intent': 'analyze_portfolio', 'parameters': {'portfolio': [{'symbol': 'TSLA', 'shares': 3}, {'symbol': 'AAPL', 'shares': 5}, {'symbol': 'GOOGL', 'shares': 2}]}, 'reply_to': 'manager@localhost', 'timestamp': '2025-07-08T12:50:40.489016'}
2025-07-08 18:20:40,826 || INFO || [PortfolioAnalysisAgent] Analysis complete. Total value: 950.0
2025-07-08 18:20:40,826 || INFO || [PortfolioAnalysisAgent] Successfully processed request req_001_analyze_portfolio for intent 'analyze_portfolio'
2025-07-08 18:20:40,826 || INFO || [PortfolioAnalysisAgent] Response sent to manager@localhost (Status: success)
2025-07-08 18:20:40,826 || INFO || [FinancialNewsAgent] Received task from manager@localhost: {'protocol': 'finance_mcp', 'version': '1.0', 'type': 'subtask_request', 'task_id': 'req_001_financial_news', 'parent_task': 'req_001', 'intent': 'get_financial_news', 'parameters': {'company': 'Tesla'}, 'reply_to': 'manager@localhost', 'timestamp': '2025-07-08T12:50:40.489764'}
2025-07-08 18:20:40,826 || INFO || [FinancialNewsAgent] Simulating news fetch for 'None' (limit: 1)
2025-07-08 18:20:40,826 || INFO || [FinancialNewsAgent] Simulated financial news for 'None'
2025-07-08 18:20:40,826 || INFO || [FinancialNewsAgent] Sent response to manager@localhost with status: success
2025-07-08 18:20:42,007 || INFO || HTTP Request: GET https://www.alphavantage.co/query?function=GLOBAL_QUOTE&symbol=TSLA&apikey=POFEW0Q1VCNTQ4GS "HTTP/1.1 200 OK"
2025-07-08 18:20:42,008 || INFO || [StockPriceAgent] Successfully processed task req_001_stock_price for intent 'get_stock_price'
2025-07-08 18:22:05,926 || INFO || JID set to: portfolio_worker@localhost/oQ3lh-eN
2025-07-08 18:22:05,927 || INFO || JID set to: sentiment_worker@localhost/EoT2LM0H
2025-07-08 18:22:05,928 || INFO || [PortfolioAnalysisAgent] Presence set to available.
2025-07-08 18:22:05,928 || INFO || [PortfolioAnalysisAgent] Service registered.
2025-07-08 18:22:05,929 || INFO || JID set to: historical_data_worker@localhost/V79LLOM4
2025-07-08 18:22:05,929 || INFO || JID set to: stock_worker@localhost/omGwMkBs
2025-07-08 18:22:05,930 || INFO || JID set to: financial_news_worker@localhost/AuseHeHb
2025-07-08 18:22:05,931 || INFO || [HistoricalDataAgent] Agent historical_data_worker@localhost setup initiated.
2025-07-08 18:22:05,931 || INFO || [HistoricalDataAgent] Presence set to available.
2025-07-08 18:22:05,931 || INFO || [HistoricalDataAgent] Service registered.
2025-07-08 18:22:05,931 || INFO || [StockPriceAgent] Agent stock_worker@localhost starting...
2025-07-08 18:22:05,932 || INFO || [FinancialNewsAgent] Agent financial_news_worker@localhost initialized.
2025-07-08 18:22:05,932 || INFO || [FinancialNewsAgent] Presence set to available.
2025-07-08 18:22:05,933 || INFO || [FinancialNewsAgent] Service registered.
2025-07-08 18:22:09,044 || INFO || JID set to: manager@localhost/zxKTajtR
2025-07-08 18:22:09,048 || INFO || Killing behavior OneShotBehaviour/SimulateClientRequest with exit code: None
2025-07-08 18:22:09,371 || INFO || [PortfolioAnalysisAgent] Received request: {'protocol': 'finance_mcp', 'version': '1.0', 'type': 'subtask_request', 'task_id': 'req_001_analyze_portfolio', 'parent_task': 'req_001', 'intent': 'analyze_portfolio', 'parameters': {'portfolio': [{'symbol': 'TSLA', 'shares': 3}, {'symbol': 'AAPL', 'shares': 5}, {'symbol': 'GOOGL', 'shares': 2}]}, 'reply_to': 'manager@localhost', 'timestamp': '2025-07-08T12:52:09.047595'}
2025-07-08 18:22:09,371 || INFO || [PortfolioAnalysisAgent] Analysis complete. Total value: 950.0
2025-07-08 18:22:09,371 || INFO || [PortfolioAnalysisAgent] Successfully processed request req_001_analyze_portfolio for intent 'analyze_portfolio'
2025-07-08 18:22:09,371 || INFO || [PortfolioAnalysisAgent] Response sent to manager@localhost (Status: success)
2025-07-08 18:22:09,372 || INFO || [FinancialNewsAgent] Received task from manager@localhost: {'protocol': 'finance_mcp', 'version': '1.0', 'type': 'subtask_request', 'task_id': 'req_001_financial_news', 'parent_task': 'req_001', 'intent': 'get_financial_news', 'parameters': {'company': 'Tesla'}, 'reply_to': 'manager@localhost', 'timestamp': '2025-07-08T12:52:09.048032'}
2025-07-08 18:22:09,372 || INFO || [FinancialNewsAgent] Simulating news fetch for 'None' (limit: 1)
2025-07-08 18:22:09,372 || INFO || [FinancialNewsAgent] Simulated financial news for 'None'
2025-07-08 18:22:09,372 || INFO || [FinancialNewsAgent] Sent response to manager@localhost with status: success
2025-07-08 18:22:10,634 || INFO || HTTP Request: GET https://www.alphavantage.co/query?function=GLOBAL_QUOTE&symbol=TSLA&apikey=POFEW0Q1VCNTQ4GS "HTTP/1.1 200 OK"
